gene_id	transcript_id	gene_name	chrom	strand	spans
AT1G28265	AT1G28265.1	AT1G28265	AT1G28265.1	AT1G28265	1	+	9879035-9879310
AT1G05850	AT1G05850.2	AT1G05850	AT1G05850.2	POM1	1	-	1768263-1768837,1767730-1768151,1767352-1767511,1766503-1767250
AT1G31780	AT1G31780.1	AT1G31780	AT1G31780.1	AT1G31780	1	+	11391199-11391763,11391846-11391953,11392058-11392125,11392554-11392677,11392785-11392931,11393139-11393393,11393502-11393786,11393879-11394013,11394113-11394748
AT1G10745	AT1G10745.1	AT1G10745	AT1G10745.1	AT1G10745	1	+	3572674-3572770,3572879-3573173
AT1G16400	AT1G16400.1	AT1G16400	AT1G16400.1	CYP79F2	1	+	5605044-5606199,5606377-5606650,5606911-5607498
AT1G64065	AT1G64065.1	AT1G64065	AT1G64065.1	AT1G64065	1	+	23778255-23779529
AT1G63206	AT1G63206.2	AT1G63206	AT1G63206.2	AT1G63206	1	+	23439526-23439549,23439631-23439791,23439891-23440052,23440141-23440336,23440510-23440543,23440641-23440931
AT1G23935	AT1G23935.1	AT1G23935	AT1G23935.1	AT1G23935	1	+	8461757-8462007,8462145-8462238,8462316-8462381,8462484-8462524,8462655-8462750,8462828-8462908,8463035-8463100,8463203-8463271,8463559-8463669,8463770-8463862,8463962-8464008,8464116-8464320,8464439-8464515,8464596-8464824,8464954-8465895,8466019-8466146,8466383-8466487,8466588-8466799,8466957-8466990,8467362-8467637,8467807-8467948,8468038-8468211,8468460-8468639,8468718-8468845,8469055-8469159,8469268-8469573
AT1G61950	AT1G61950.1	AT1G61950	AT1G61950.1	CPK19	1	+	22899389-22899830,22899955-22900300,22900546-22900689,22900771-22900923,22901005-22901120,22901201-22901368,22901443-22901570,22901652-22901751,22901855-22902118
AT1G50940	AT1G50940.1	AT1G50940	AT1G50940.1	ETFALPHA	1	-	18879838-18880012,18879354-18879536,18879064-18879275,18878833-18878996,18878592-18878750,18878431-18878483,18878203-18878343,18877812-18878115
AT1G33140	AT1G33140.1	AT1G33140	AT1G33140.1	PGY2	1	+	12023225-12023734,12023900-12024022,12024416-12024783
AT1G59600	AT1G59600.1	AT1G59600	AT1G59600.1	ZCW7	1	-	21891397-21892056,21891180-21891321,21890610-21890769,21890016-21890168,21889639-21889932
AT1G69760	AT1G69760.1	AT1G69760	AT1G69760.1	AT1G69760	1	-	26239260-26240843
AT1G23780	AT1G23780.1	AT1G23780	AT1G23780.1	AT1G23780	1	-	8406663-8408530
AT1G06135	AT1G06135.1	AT1G06135	AT1G06135.1	AT1G06135	1	+	1862184-1862742
AT1G14760	AT1G14760.1	AT1G14760	AT1G14760.1	KNATM	1	-	5085049-5085263,5084315-5084951
AT1G56385	AT1G56385.1	AT1G56385	AT1G56385.1	AT1G56385	1	-	21106245-21106797
AT1G65270	AT1G65270.2	AT1G65270	AT1G65270.2	AT1G65270	1	+	24241706-24242175,24242357-24242419,24242511-24242606,24243006-24243053,24243228-24243299,24243943-24244001,24244208-24244298,24244376-24245074
AT1G07890	AT1G07890.5	AT1G07890	AT1G07890.5	APX1	1	+	2437478-2437555,2437681-2438123,2438211-2438385,2438491-2438556,2438709-2438843,2438935-2439014,2439088-2439190,2439278-2439336,2439420-2439665
AT1G69825	AT1G69825.1	AT1G69825	AT1G69825.1	AT1G69825	1	+	26286496-26286556,26286769-26286929
AT1G09360	AT1G09360.1	AT1G09360	AT1G09360.1	AT1G09360	1	+	3021802-3022368
AT1G73890	AT1G73890.1	AT1G73890	AT1G73890.1	AT1G73890	1	-	27788322-27788658,27788136-27788234,27787903-27788048
AT1G53480	AT1G53480.1	AT1G53480	AT1G53480.1	MRD1	1	-	19964605-19964712,19963214-19963949
AT1G10960	AT1G10960.1	AT1G10960	AT1G10960.1	FD1	1	+	3664187-3665040
AT1G06550	AT1G06550.1	AT1G06550	AT1G06550.1	AT1G06550	1	-	2007038-2007212,2006532-2006602,2006351-2006434,2006196-2006264,2006053-2006116,2005887-2005960,2005724-2005807,2005550-2005634,2005386-2005471,2005049-2005170,2004867-2004927,2004688-2004786,2004350-2004451,2004193-2004234,2003988-2004097,2003627-2003882
AT1G50960	AT1G50960.1	AT1G50960	AT1G50960.1	GA2OX7	1	+	18889473-18890006,18890514-18890835,18891489-18891838
AT1G70020	AT1G70020.1	AT1G70020	AT1G70020.1	AT1G70020	1	+	26377370-26377767,26377874-26378359
AT1G06925	AT1G06925.1	AT1G06925	AT1G06925.1	AT1G06925	1	-	2128580-2128611,2128151-2128216,2127704-2128037
AT1G32330	AT1G32330.1	AT1G32330	AT1G32330.1	HSFA1D	1	-	11659947-11660471,11657370-11658526,11656964-11657277
AT1G01900	AT1G01900.1	AT1G01900	AT1G01900.1	SBTI1.1	1	+	310169-310981,311337-313130
AT1G55790	AT1G55790.1	AT1G55790	AT1G55790.1	AT1G55790	1	-	20855883-20856122,20855392-20855590,20854854-20855263,20854697-20854819,20854321-20854481,20853872-20854170
AT1G24400	AT1G24400.1	AT1G24400	AT1G24400.1	LHT2	1	-	8653380-8653915,8652912-8653295,8652311-8652704,8652120-8652225,8651931-8652022,8651771-8651839,8651407-8651661
AT1G11290	AT1G11290.1	AT1G11290	AT1G11290.1	CRR22	1	-	3791168-3794088
AT1G26360	AT1G26360.1	AT1G26360	AT1G26360.1	MES13	1	-	9120673-9121227,9120179-9120418,9119938-9120081,9119390-9119521,9118822-9119308
AT1G02065	AT1G02065.1	AT1G02065	AT1G02065.1	SPL8	1	+	365209-366325,366723-366859,366986-367443
AT1G20280	AT1G20280.1	AT1G20280	AT1G20280.1	AT1G20280	1	+	7023682-7023916,7024063-7024439
AT1G48355	AT1G48355.1	AT1G48355	AT1G48355.1	AT1G48355	1	-	17868517-17868536,17868121-17868336
AT1G16940	AT1G16940.1	AT1G16940	AT1G16940.1	AT1G16940	1	+	5791983-5792825,5792925-5793068,5793174-5793491
AT1G20940	AT1G20940.1	AT1G20940	AT1G20940.1	AT1G20940	1	-	7295274-7296518
AT1G15710	AT1G15710.1	AT1G15710	AT1G15710.1	AT1G15710	1	+	5404130-5405910
AT1G14190	AT1G14190.2	AT1G14190	AT1G14190.2	AT1G14190	1	+	4852522-4852704,4852794-4854307
AT1G09200	AT1G09200.1	AT1G09200	AT1G09200.1	AT1G09200	1	-	2971571-2972334
AT1G48390	AT1G48390.3	AT1G48390	AT1G48390.3	AT1G48390	1	-	17881228-17881251,17880082-17881076,17879803-17879946,17879377-17879723
AT1G10875	AT1G10875.1	AT1G10875	AT1G10875.1	AT1G10875	1	-	3625169-3625422,3624877-3625068,3624651-3624776,3624334-3624528,3623998-3624253
AT1G60600	AT1G60600.2	AT1G60600	AT1G60600.2	ABC4	1	-	22326939-22327359,22326670-22326769,22326366-22326590,22326181-22326284,22326016-22326087,22325789-22325927,22325606-22325712,22325420-22325519,22325307-22325345,22325111-22325221,22324967-22325032,22324437-22324902
AT1G67800	AT1G67800.2	AT1G67800	AT1G67800.2	AT1G67800	1	-	25423001-25423664,25422815-25422899,25422601-25422741,25422404-25422517,25422218-25422315,25422016-25422095,25421833-25421938,25421598-25421725,25421337-25421505,25421196-25421258,25420646-25421109
AT1G31810	AT1G31810.1	AT1G31810	AT1G31810.1	AFH14	1	-	11406068-11406809,11405689-11405770,11404888-11405591,11404574-11404795,11402850-11404390,11402534-11402654,11402140-11402211,11401822-11401920,11401586-11401627,11401427-11401507,11401293-11401343,11401132-11401213,11400965-11401059,11400761-11400832,11400560-11400676,11400365-11400433,11400201-11400267,11399607-11400106
AT1G58055	AT1G58055.1	AT1G58055	AT1G58055.1	AT1G58055	1	+	21488716-21488828,21488913-21489132
AT1G24230	AT1G24230.1	AT1G24230	AT1G24230.1	AT1G24230	1	-	8584993-8585135,8584708-8584920,8584421-8584595,8584224-8584325,8584039-8584143
AT1G68070	AT1G68070.1	AT1G68070	AT1G68070.1	AT1G68070	1	-	25516307-25517061,25516105-25516221,25515895-25516027,25515657-25515815,25515232-25515573
AT1G63180	AT1G63180.1	AT1G63180	AT1G63180.1	UGE3	1	-	23429187-23429652,23429013-23429062,23428787-23428922,23428596-23428697,23428264-23428491,23428089-23428170,23427904-23427986,23427714-23427805,23427405-23427643
AT1G52800	AT1G52800.1	AT1G52800	AT1G52800.1	AT1G52800	1	+	19664023-19664423,19664624-19664945,19665120-19665631
AT1G17160	AT1G17160.1	AT1G17160	AT1G17160.1	AT1G17160	1	+	5867535-5868340,5868534-5868719,5868845-5869040,5869121-5869436
AT1G72540	AT1G72540.1	AT1G72540	AT1G72540.1	AT1G72540	1	-	27316271-27316669,27316019-27316154,27315782-27315918,27315568-27315691,27314877-27315488
AT1G35260	AT1G35260.1	AT1G35260	AT1G35260.1	MLP165	1	-	12937512-12937787,12936849-12937339
AT1G59610	AT1G59610.1	AT1G59610	AT1G59610.1	DL3	1	+	21893142-21893553,21894053-21894103,21894220-21894340,21894470-21894562,21894882-21894943,21895101-21895218,21895360-21895696,21896394-21896541,21896820-21896921,21897012-21897131,21897389-21897472,21897555-21897682,21898035-21898119,21898231-21898390,21898752-21898828,21898960-21899016,21899259-21899403,21899491-21899630,21899887-21900000,21900095-21900162,21900255-21900427,21900542-21901086
AT1G54050	AT1G54050.1	AT1G54050	AT1G54050.1	AT1G54050	1	-	20180222-20180566,20179919-20180138,20179357-20179821
AT1G65390	AT1G65390.1	AT1G65390	AT1G65390.1	PP2-A5	1	+	24292372-24293068,24293187-24293339,24293764-24293839,24293937-24294067,24294194-24294740
AT1G70480	AT1G70480.2	AT1G70480	AT1G70480.2	AT1G70480	1	+	26562059-26562420,26562519-26562677,26562767-26562889,26562967-26563110,26563189-26563809
AT1G15900	AT1G15900.1	AT1G15900	AT1G15900.1	AT1G15900	1	+	5464273-5464947
AT1G26330	AT1G26330.2	AT1G26330	AT1G26330.2	AT1G26330	1	+	9107519-9107742,9108102-9108140,9108214-9108293,9108377-9108508,9109099-9109605,9109737-9109851,9109969-9110289,9110401-9110832,9110937-9111784,9111877-9111962,9112048-9112266,9112386-9112514,9112698-9113042,9113216-9113331,9113423-9113725
AT1G11270	AT1G11270.2	AT1G11270	AT1G11270.2	AT1G11270	1	-	3786798-3787029,3785697-3786674,3780386-3780697
AT1G64860	AT1G64860.1	AT1G64860	AT1G64860.1	SIGA	1	+	24097736-24098136,24098431-24099167,24099252-24099450,24099537-24099629,24099716-24099844,24099919-24099972,24100066-24100143,24100265-24100327,24100444-24100556,24100638-24100970
AT1G20405	AT1G20405.1	AT1G20405	AT1G20405.1	AT1G20405	1	+	7077116-7077257,7077345-7077606
AT1G16770	AT1G16770.1	AT1G16770	AT1G16770.1	AT1G16770	1	+	5737878-5737953,5738045-5738284,5738364-5738514,5738581-5739377
AT1G18400	AT1G18400.1	AT1G18400	AT1G18400.1	BEE1	1	+	6331398-6331820,6331924-6332049,6332151-6332216,6332647-6332715,6333000-6333077,6333490-6333856
AT1G61050	AT1G61050.2	AT1G61050	AT1G61050.2	AT1G61050	1	+	22486657-22488361
AT1G72910	AT1G72910.1	AT1G72910	AT1G72910.1	AT1G72910	1	+	27435306-27436088,27436200-27437192
AT1G51355	AT1G51355.1	AT1G51355	AT1G51355.1	AT1G51355	1	+	19041397-19042414
AT1G29179	AT1G29179.1	AT1G29179	AT1G29179.1	AT1G29179	1	+	10198764-10200255
AT1G13143	AT1G13143.1	AT1G13143	AT1G13143.1	AT1G13143	1	+	4479025-4479273,4479451-4479709
AT1G42560	AT1G42560.1	AT1G42560	AT1G42560.1	MLO9	1	-	15983188-15983571,15983038-15983095,15982328-15982557,15982138-15982254,15981997-15982054,15981811-15981899,15981656-15981730,15981491-15981579,15981362-15981411,15981234-15981274,15980967-15981140,15980718-15980753,15980551-15980618,15980404-15980464,15980135-15980304
AT1G13760	AT1G13760.1	AT1G13760	AT1G13760.1	AT1G13760	1	-	4720963-4721342,4720243-4720423
AT1G74740	AT1G74740.1	AT1G74740	AT1G74740.1	CPK30	1	-	28081837-28082671,28081540-28081683,28081307-28081459,28081066-28081181,28080804-28080971,28080477-28080707,28079946-28080372
AT1G63450	AT1G63450.1	AT1G63450	AT1G63450.1	RHS8	1	+	23531240-23534569
AT1G63680	AT1G63680.2	AT1G63680	AT1G63680.2	MURE	1	+	23614340-23616321,23616434-23616550,23616639-23616814,23616952-23617097,23617229-23617416,23617536-23617912
AT1G34050	AT1G34050.1	AT1G34050	AT1G34050.1	AT1G34050	1	+	12393426-12393984,12394521-12394936,12395191-12396194
AT1G03470	AT1G03470.1	AT1G03470	AT1G03470.1	NET3A	1	-	867409-867733,865908-866941
AT1G74380	AT1G74380.1	AT1G74380	AT1G74380.1	XXT5	1	+	27959527-27961487
AT1G66170	AT1G66170.1	AT1G66170	AT1G66170.1	MMD1	1	-	24640928-24641494,24640450-24640693,24638685-24640368
AT1G28340	AT1G28340.1	AT1G28340	AT1G28340.1	RLP4	1	+	9939961-9940247,9940327-9941382,9941726-9941873,9942044-9942115,9942333-9942404,9942496-9942567,9942663-9942740,9942858-9943039,9943125-9943616
AT1G79890	AT1G79890.1	AT1G79890	AT1G79890.1	AT1G79890	1	+	30048519-30048778,30048885-30049439,30049516-30049604,30049809-30050162,30050286-30050588,30050686-30050916,30050990-30051211,30051329-30051866,30051971-30052203
AT1G20980	AT1G20980.1	AT1G20980	AT1G20980.1	SPL14	1	+	7324471-7325538,7325626-7325831,7325929-7326731,7326823-7326897,7326989-7327096,7327180-7327297,7327391-7327526,7327609-7327753,7327832-7328431,7328514-7329441
AT1G70200	AT1G70200.1	AT1G70200	AT1G70200.1	AT1G70200	1	-	26433817-26434538,26433534-26433741,26432683-26433468,26432297-26432601
AT1G71480	AT1G71480.1	AT1G71480	AT1G71480.1	AT1G71480	1	+	26931852-26932417,26932507-26932621,26932702-26932783,26932878-26932929,26933024-26933313
AT1G20260	AT1G20260.1	AT1G20260	AT1G20260.1	VAB3	1	+	7016599-7016803,7016927-7017022,7017436-7017491,7017596-7017694,7017821-7017880,7018032-7018143,7018230-7018441,7018717-7018845,7018963-7019100,7019188-7019338,7019429-7019511,7019640-7019687,7019777-7019830,7019922-7020005,7020105-7020690
AT1G32090	AT1G32090.1	AT1G32090	AT1G32090.1	AT1G32090	1	-	11543725-11544166,11542955-11543107,11542723-11542858,11542542-11542643,11542339-11542458,11542178-11542258,11541763-11542103,11541438-11541683,11541019-11541343,11540696-11540929,11539993-11540609
AT1G62760	AT1G62760.1	AT1G62760	AT1G62760.1	AT1G62760	1	-	23237372-23238644
AT1G07510	AT1G07510.1	AT1G07510	AT1G07510.1	ftsh10	1	+	2304435-2305739,2305826-2306057,2306153-2306221,2306458-2306591,2306698-2307180,2307281-2308048,2308284-2308511,2308904-2312399
AT1G02460	AT1G02460.1	AT1G02460	AT1G02460.1	AT1G02460	1	-	506644-507268,506367-506534,506137-506184,505845-506052,505499-505583,504463-505407
AT1G19300	AT1G19300.1	AT1G19300	AT1G19300.1	PARVUS	1	-	6671095-6672777
AT1G20700	AT1G20700.1	AT1G20700	AT1G20700.1	WOX14	1	+	7182558-7182762,7183349-7183735,7183823-7184056
AT1G20310	AT1G20310.1	AT1G20310	AT1G20310.1	AT1G20310	1	+	7032070-7033329
AT1G80040	AT1G80040.1	AT1G80040	AT1G80040.1	AT1G80040	1	-	30110881-30111284,30110307-30110621,30109693-30109866,30109059-30109533
AT1G78230	AT1G78230.1	AT1G78230	AT1G78230.1	AT1G78230	1	+	29430052-29430573,29430663-29431704,29431785-29431931,29432008-29432764
AT1G20640	AT1G20640.2	AT1G20640	AT1G20640.2	AT1G20640	1	+	7154410-7154549,7154758-7155089,7155170-7155980,7156062-7156109,7156184-7157096,7157193-7158287
AT1G67410	AT1G67410.1	AT1G67410	AT1G67410.1	AT1G67410	1	-	25253095-25253682,25252408-25252809,25251166-25252022
AT1G44110	AT1G44110.1	AT1G44110	AT1G44110.1	CYCA1;1	1	-	16776994-16777352,16776475-16776760,16776251-16776393,16776075-16776167,16775703-16775989,16775420-16775603,16775202-16775336,16774765-16775100
AT1G24475	AT1G24475.1	AT1G24475	AT1G24475.1	AT1G24475	1	-	8676282-8676343
AT1G56170	AT1G56170.2	AT1G56170	AT1G56170.2	NF-YC2	1	+	21024663-21025011,21025105-21025892
AT1G23460	AT1G23460.1	AT1G23460	AT1G23460.1	AT1G23460	1	+	8327066-8327633,8327844-8327972,8328066-8328236,8328337-8328357,8328457-8328664,8328756-8328837,8328906-8329014,8329108-8329224,8329329-8329782
AT1G80480	AT1G80480.1	AT1G80480	AT1G80480.1	PTAC17	1	-	30260265-30260732,30260089-30260154,30259831-30260011,30259547-30259743,30259230-30259280,30259028-30259119,30258832-30258941,30258620-30258708,30258005-30258514
AT1G72370	AT1G72370.1	AT1G72370	AT1G72370.1	P40	1	-	27244698-27244931,27243896-27244158,27243619-27243816,27243295-27243514,27242845-27243218
AT1G43780	AT1G43780.1	AT1G43780	AT1G43780.1	scpl44	1	+	16563811-16564075,16564781-16564888,16564988-16565080,16565164-16565345,16565438-16565716,16566204-16566337,16566423-16566515,16566769-16566886,16567232-16567399
AT1G24388	AT1G24388.1	AT1G24388	AT1G24388.1	AT1G24388	1	-	8648623-8648694,8648402-8648530,8648099-8648311
AT1G02040	AT1G02040.1	AT1G02040	AT1G02040.1	AT1G02040	1	-	357906-359078
AT1G30010	AT1G30010.1	AT1G30010	AT1G30010.1	nMAT1	1	+	10513151-10515498,10515962-10516385
AT1G13830	AT1G13830.2	AT1G13830	AT1G13830.2	AT1G13830	1	-	4740461-4740842,4740339-4740375,4739693-4740260
AT1G45130	AT1G45130.1	AT1G45130	AT1G45130.1	BGAL5	1	+	17065111-17065626,17065702-17065797,17065938-17066050,17066144-17066210,17066281-17066373,17066448-17066591,17066675-17066763,17066858-17066963,17067048-17067135,17067222-17067505,17067590-17067768,17067860-17067969,17068043-17068152,17068242-17068352,17068446-17068559,17068709-17068911,17068999-17069269
AT1G56100	AT1G56100.1	AT1G56100	AT1G56100.1	AT1G56100	1	-	20983758-20983979,20982068-20982182,20981637-20981747,20981437-20981537,20980369-20980518
AT1G75250	AT1G75250.1	AT1G75250	AT1G75250.1	RL6	1	-	28244509-28245453
AT1G19090	AT1G19090.1	AT1G19090	AT1G19090.1		1	+	6589835-6591094,6591177-6591323,6591409-6591728,6591804-6592038,6592121-6592265,6592361-6592762
AT1G66820	AT1G66820.1	AT1G66820	AT1G66820.1	AT1G66820	1	+	24929887-24930627
AT1G54115	AT1G54115.1	AT1G54115	AT1G54115.1	CCX4	1	+	20201806-20204412
AT1G12870	AT1G12870.1	AT1G12870	AT1G12870.1	AT1G12870	1	-	4387968-4389110,4387129-4387236
AT1G32337	AT1G32337.1	AT1G32337	AT1G32337.1	AT1G32337	1	+	11661815-11661934,11662084-11662122
AT1G69170	AT1G69170.1	AT1G69170	AT1G69170.1	AT1G69170	1	+	26005068-26005280,26005450-26006134,26006238-26006374,26006470-26007368
AT1G15770	AT1G15770.1	AT1G15770	AT1G15770.1	AT1G15770	1	-	5428129-5428280,5427296-5427805,5426708-5427176
AT1G52780	AT1G52780.1	AT1G52780	AT1G52780.1	AT1G52780	1	+	19658614-19662186
AT1G32340	AT1G32340.1	AT1G32340	AT1G32340.1	NHL8	1	-	11665462-11666120,11665292-11665366,11664699-11665206,11664237-11664622,11663937-11664163,11663683-11663848,11663008-11663590
AT1G05615	AT1G05615.1	AT1G05615	AT1G05615.1	AT1G05615	1	-	1678116-1678270,1677901-1677964,1677507-1677806
AT1G04190	AT1G04190.1	AT1G04190	AT1G04190.1	TPR3	1	-	1108400-1108725,1107985-1108078,1107820-1107870,1107556-1107729,1107268-1107447,1107070-1107189,1106857-1106990,1106354-1106692
AT1G61475	AT1G61475.1	AT1G61475	AT1G61475.1	AT1G61475	1	-	22680705-22680771,22680500-22680598,22680228-22680391,22680056-22680166,22679770-22679967
AT1G72710	AT1G72710.1	AT1G72710	AT1G72710.1	CKL2	1	+	27372197-27372628,27372716-27372756,27373581-27373650,27373744-27373892,27373970-27374065,27374146-27374213,27374564-27374625,27374709-27374772,27374859-27374943,27375020-27375146,27375255-27375337,27375411-27375474,27375585-27375721,27375903-27376730
AT1G05490	AT1G05490.1	AT1G05490	AT1G05490.1	chr31	1	-	1623297-1623489,1621048-1623213,1620817-1620966,1618504-1620729
AT1G69030	AT1G69030.1	AT1G69030	AT1G69030.1	AT1G69030	1	-	25948806-25949340,25948616-25948722,25948387-25948484,25947717-25947901,25947566-25947630,25947236-25947470
AT1G27440	AT1G27440.1	AT1G27440	AT1G27440.1	GUT2	1	-	9531120-9531489,9530520-9530908,9530025-9530266,9528967-9529778
AT1G24909	AT1G24909.1	AT1G24909	AT1G24909.1	AT1G24909	1	-	8787807-8787914,8787098-8787168,8786972-8787009,8786783-8786893,8786568-8786667,8786337-8786472,8785785-8786249
AT1G64195	AT1G64195.1	AT1G64195	AT1G64195.1	AT1G64195	1	-	23827990-23828048,23827521-23827870
AT1G46912	AT1G46912.1	AT1G46912	AT1G46912.1	AT1G46912	1	+	17272691-17273629
AT1G58100	AT1G58100.1	AT1G58100	AT1G58100.1	TCP8	1	-	21512332-21514189
AT1G03260	AT1G03260.1	AT1G03260	AT1G03260.1	AT1G03260	1	-	798001-798491,797728-797789,797546-797600,797313-797411,797041-797127,796776-796892,796536-796628,795988-796018,795449-795856
AT1G56590	AT1G56590.1	AT1G56590	AT1G56590.1	ZIP4	1	-	21204663-21204856,21204462-21204561,21204173-21204283,21204015-21204104,21203173-21203420,21202871-21203080,21202580-21202787,21201948-21202495
AT1G06820	AT1G06820.1	AT1G06820	AT1G06820.1	CRTISO	1	-	2095804-2096784,2095485-2095691,2095309-2095408,2095069-2095151,2094911-2094967,2094681-2094833,2094496-2094574,2094234-2094382,2094016-2094150,2093793-2093906,2093521-2093631,2093312-2093420,2092946-2093218
AT1G62262	AT1G62262.1	AT1G62262	AT1G62262.1	SLAH4	1	-	23001882-23002096,23000664-23001540,23000157-23000587
AT1G71070	AT1G71070.1	AT1G71070	AT1G71070.1	AT1G71070	1	-	26808672-26809520,26808244-26808319,26808045-26808160,26807183-26807954
AT1G80000	AT1G80000.2	AT1G80000	AT1G80000.2	AT1G80000	1	+	30092807-30093661,30093973-30094072,30094238-30094443,30094529-30095208,30095432-30095534,30095773-30095892,30096293-30096345,30096477-30096537,30096715-30096905,30096991-30097323
AT1G74890	AT1G74890.1	AT1G74890	AT1G74890.1	ARR15	1	-	28132581-28133025,28132406-28132482,28132120-28132197,28131957-28132027,28131447-28131854
AT1G20687	AT1G20687.1	AT1G20687	AT1G20687.1	AT1G20687	1	+	7173009-7173134,7173224-7173340
AT1G59560	AT1G59560.1	AT1G59560	AT1G59560.1	ZCF61	1	+	21881534-21881814,21881907-21881950,21882034-21882158,21882239-21882334,21882411-21882551,21882640-21882705,21882781-21882893,21882980-21883111,21883198-21883241,21883349-21883427,21883530-21883792
AT1G15580	AT1G15580.1	AT1G15580	AT1G15580.1	IAA5	1	-	5366115-5366497,5365913-5365997,5365512-5365824
AT1G08280	AT1G08280.1	AT1G08280	AT1G08280.1	AT1G08280	1	+	2607877-2609971
AT1G10350	AT1G10350.1	AT1G10350	AT1G10350.1	AT1G10350	1	-	3394250-3395181,3392943-3394033
AT1G24160	AT1G24160.1	AT1G24160	AT1G24160.1	AT1G24160	1	-	8556145-8556750,8555789-8555849,8554889-8555689,8554344-8554784,8554208-8554266,8554001-8554106,8553858-8553914,8553313-8553785
AT1G25211	AT1G25211.1	AT1G25211	AT1G25211.1	AT1G25211	1	+	8835386-8837007
AT1G12370	AT1G12370.2	AT1G12370	AT1G12370.2	PHR1	1	-	4208534-4208999,4207971-4208317,4207641-4207881,4207368-4207525,4207243-4207279,4207112-4207170,4206944-4207025,4206798-4206869,4206360-4206685
AT1G26920	AT1G26920.1	AT1G26920	AT1G26920.1	AT1G26920	1	+	9329493-9330612
AT1G56290	AT1G56290.1	AT1G56290	AT1G56290.1	AT1G56290	1	+	21075262-21075375,21075862-21075974,21076064-21076351,21076435-21076638,21076718-21076882,21076985-21077386,21077525-21077607,21077708-21078797
AT1G18070	AT1G18070.3	AT1G18070	AT1G18070.3	AT1G18070	1	-	6218208-6218340,6217737-6217778,6217580-6217654,6217453-6217503,6217294-6217347,6217081-6217185,6216758-6216869,6216629-6216674,6216415-6216486,6216227-6216289,6215979-6216133,6215827-6215891,6215593-6215743,6215239-6215377,6215018-6215153,6214830-6214894,6214585-6214749,6214378-6214450,6214214-6214294,6213777-6214113
AT1G26850	AT1G26850.2	AT1G26850	AT1G26850.2	AT1G26850	1	-	9303909-9304328,9302782-9303439,9302491-9302701,9302104-9302398,9301631-9302020,9301462-9301539,9300806-9301371
AT1G08120	AT1G08120.1	AT1G08120	AT1G08120.1	AT1G08120	1	+	2538615-2539661
AT1G72010	AT1G72010.1	AT1G72010	AT1G72010.1	AT1G72010	1	+	27107558-27109275
AT1G16690	AT1G16690.1	AT1G16690	AT1G16690.1	AT1G16690	1	+	5705897-5706230,5706354-5706616,5706706-5706838,5706915-5707017,5707379-5707502,5707820-5707885,5708010-5708048,5708150-5708230,5708333-5708380,5708475-5708525,5708640-5708708,5708811-5709047,5709162-5709563
AT1G01380	AT1G01380.1	AT1G01380	AT1G01380.1	ETC1	1	+	147043-147333,147452-147539,147644-148014
AT1G58180	AT1G58180.2	AT1G58180	AT1G58180.2	BCA6	1	-	21539696-21540038,21539554-21539615,21539394-21539458,21539169-21539300,21539005-21539053,21538791-21538904,21538648-21538701,21538483-21538571,21538299-21538401,21537577-21538198
AT1G72790	AT1G72790.1	AT1G72790	AT1G72790.1	AT1G72790	1	+	27394598-27396799
AT1G33870	AT1G33870.1	AT1G33870	AT1G33870.1	AT1G33870	1	-	12303302-12303330,12302365-12302547,12301966-12302243,12301715-12301879,12301491-12301619,12301325-12301408
AT1G11280	AT1G11280.1	AT1G11280	AT1G11280.1	AT1G11280	1	-	3790725-3790935,3789340-3790647,3789119-3789226,3788706-3788878,3788410-3788620,3788070-3788307,3787835-3787985,3787318-3787755
AT1G31140	AT1G31140.2	AT1G31140	AT1G31140.2	GOA	1	+	11117941-11118218,11118782-11118854,11118965-11119138,11119223-11119285,11119524-11119785
AT1G68585	AT1G68585.1	AT1G68585	AT1G68585.1	AT1G68585	1	+	25756600-25757024,25757104-25757185,25757272-25757563
AT1G75720	AT1G75720.1	AT1G75720	AT1G75720.1	AT1G75720	1	-	28435196-28435355,28434524-28435109
AT1G77920	AT1G77920.1	AT1G77920	AT1G77920.1	TGA7	1	+	29298243-29298640,29298791-29298840,29298944-29299147,29299238-29299327,29299434-29299493,29299572-29299649,29299756-29300061,29300141-29300371,29300455-29300945
AT1G73010	AT1G73010.1	AT1G73010	AT1G73010.1	PS2	1	-	27466013-27466348,27465716-27465837,27465361-27465568,27464528-27465169
AT1G72460	AT1G72460.1	AT1G72460	AT1G72460.1	AT1G72460	1	+	27279341-27280406,27280496-27281830
AT1G55917	AT1G55917.1	AT1G55917	AT1G55917.1	AT1G55917	1	-	20912236-20912277,20912162-20912170,20912048-20912058,20911989-20912013,20911840-20911866,20911736-20911782,20911125-20911149
AT1G50820	AT1G50820.2	AT1G50820	AT1G50820.2	AT1G50820	1	-	18833314-18834861,18827706-18828521
AT1G22030	AT1G22030.1	AT1G22030	AT1G22030.1	AT1G22030	1	-	7760065-7760929,7759077-7759987
AT1G12580	AT1G12580.1	AT1G12580	AT1G12580.1	PEPKR1	1	+	4282794-4282991,4283479-4284229,4284318-4284614,4284781-4285167,4285386-4285876
AT1G17990	AT1G17990.1	AT1G17990	AT1G17990.1	AT1G17990	1	-	6193688-6194093,6193318-6193458,6193092-6193222,6192829-6192990,6192033-6192762
AT1G16916	AT1G16916.2	AT1G16916	AT1G16916.2	AT1G16916	1	-	5786984-5787329,5786557-5786895
